0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
4.643990844488143921e-02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
9.287981688976287842e-02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.393197327852249146e-01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.857596337795257568e-01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
2.321995496749877930e-01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
2.786394655704498291e-01	4.374804198741912842e-01	6.696593761444091797e-01	2.839283645153045654e-01	5.630804300308227539e-01	1.777326911687850952e-01	3.265623450279235840e-01	3.609166443347930908e-01	1.000000000000000000e+00	4.509119391441345215e-01	2.554043531417846680e-01	3.208507001399993896e-01	2.707505226135253906e-01
3.250793516635894775e-01	6.934342384338378906e-01	2.650975286960601807e-01	3.569542765617370605e-01	2.976004481315612793e-01	2.866645157337188721e-01	1.798658221960067749e-01	1.000000000000000000e+00	8.017868995666503906e-01	2.746931016445159912e-01	3.247891664505004883e-01	7.993692904710769653e-02	4.433665573596954346e-01
3.715192675590515137e-01	8.024752736091613770e-01	6.105085369199514389e-03	1.021993234753608704e-01	6.199306249618530273e-02	1.933095008134841919e-01	1.668146997690200806e-01	1.524996384978294373e-02	1.000000000000000000e+00	3.906956315040588379e-02	6.189975515007972717e-02	3.056835010647773743e-02	1.734738200902938843e-01
4.179591834545135498e-01	9.365157485008239746e-01	1.138008944690227509e-02	4.628996551036834717e-01	6.122097000479698181e-02	2.538584768772125244e-01	1.982720047235488892e-01	3.000675700604915619e-02	1.000000000000000000e+00	5.773888155817985535e-02	6.945001333951950073e-02	6.052939221262931824e-02	1.032597720623016357e-01
4.643990993499755859e-01	1.000000000000000000e+00	2.959214709699153900e-02	2.466503530740737915e-01	3.714133799076080322e-02	2.663433253765106201e-01	2.258988320827484131e-01	2.115204744040966034e-02	4.689957797527313232e-01	9.615552425384521484e-02	6.093166396021842957e-02	4.666426032781600952e-02	2.583201527595520020e-01
5.108389854431152344e-01	1.000000000000000000e+00	1.029902789741754532e-02	8.077162504196166992e-02	2.582771331071853638e-02	2.281999140977859497e-01	2.254706770181655884e-01	1.330854743719100952e-02	3.574774563312530518e-01	5.545072257518768311e-02	5.369483679533004761e-02	3.627928346395492554e-02	2.070084959268569946e-01
5.572789311408996582e-01	1.000000000000000000e+00	5.695835221558809280e-03	7.306445389986038208e-02	4.417077451944351196e-02	1.853295564651489258e-01	2.135219126939773560e-01	6.758988369256258011e-03	8.666152954101562500e-01	4.503680020570755005e-02	5.529372394084930420e-02	2.950677834451198578e-02	1.145092397928237915e-01
6.037188172340393066e-01	9.837204813957214355e-01	3.129852004349231720e-03	9.993464499711990356e-02	4.649696871638298035e-02	2.059421390295028687e-01	2.039960622787475586e-01	7.760802749544382095e-03	1.000000000000000000e+00	4.688557982444763184e-02	6.369316577911376953e-02	2.844591811299324036e-02	9.736916050314903259e-03
6.501587033271789551e-01	8.490126132965087891e-01	9.808347094804048538e-04	7.117991894483566284e-02	4.416092485189437866e-02	1.930146366357803345e-01	1.752746105194091797e-01	5.343534518033266068e-03	1.000000000000000000e+00	2.687488682568073273e-02	5.664455145597457886e-02	2.235083468258380890e-02	9.149202145636081696e-03
6.965986490249633789e-01	1.000000000000000000e+00	4.173682536929845810e-03	4.154047742486000061e-02	4.354420676827430725e-02	1.419866532087326050e-01	2.119767367839813232e-01	6.534236948937177658e-03	8.816707730293273926e-01	4.610883817076683044e-02	4.476777464151382446e-02	2.523665130138397217e-02	7.800377160310745239e-02
7.430385351181030273e-01	1.000000000000000000e+00	9.367995895445346832e-03	7.293767482042312622e-02	2.131279930472373962e-02	9.614442288875579834e-02	2.243002206087112427e-01	4.161933902651071548e-03	4.401557445526123047e-01	6.605976819992065430e-02	2.412043884396553040e-02	3.088684193789958954e-02	1.573474705219268799e-01
7.894784808158874512e-01	1.000000000000000000e+00	3.923169802874326706e-03	9.647766500711441040e-02	2.215941436588764191e-02	1.325920969247817993e-01	2.234777063131332397e-01	8.101541548967361450e-03	4.125677049160003662e-01	5.083938688039779663e-02	3.508995100855827332e-02	3.108476288616657257e-02	7.619828730821609497e-02
8.359183669090270996e-01	1.000000000000000000e+00	4.819971509277820587e-03	3.273944556713104248e-01	4.826360940933227539e-02	1.925736814737319946e-01	2.106710076332092285e-01	1.046226359903812408e-02	9.552329182624816895e-01	5.055064707994461060e-02	5.707352235913276672e-02	4.064667224884033203e-02	1.615289412438869476e-02
8.823582530021667480e-01	1.000000000000000000e+00	4.822626709938049316e-03	1.437130272388458252e-01	4.620872810482978821e-02	8.247409015893936157e-02	2.115156352519989014e-01	5.345875397324562073e-03	9.434239268302917480e-01	5.424934998154640198e-02	3.282945230603218079e-02	3.183315694332122803e-02	1.082094665616750717e-02
9.287981986999511719e-01	1.000000000000000000e+00	1.074555888772010803e-02	8.623632043600082397e-02	5.250795558094978333e-02	8.804285526275634766e-02	2.206601798534393311e-01	2.356124296784400940e-02	9.242929220199584961e-01	5.349141731858253479e-02	3.597109764814376831e-02	3.429929912090301514e-02	1.494112014770507812e-01
