0.000000000000000000e+00	2.842178381979465485e-02	4.057831689715385437e-02	3.213286399841308594e-01	9.256104230880737305e-01	1.000000000000000000e+00	6.533640623092651367e-01	7.625881433486938477e-01	9.787182807922363281e-01	6.790634393692016602e-01	1.313720494508743286e-01	8.797433227300643921e-02	4.914400354027748108e-02	7.032264024019241333e-02	7.238924503326416016e-02	6.329867243766784668e-02	7.539752125740051270e-02	1.021034196019172668e-01	9.016918390989303589e-02	6.223912909626960754e-02	8.121442049741744995e-02	1.150152757763862610e-01	1.040121763944625854e-01	1.492204815149307251e-01	2.509688436985015869e-01	2.456644177436828613e-01	1.557607501745223999e-01	1.851344257593154907e-01	2.215951681137084961e-01	1.712243854999542236e-01	9.577248245477676392e-02	8.788608014583587646e-02	3.794229030609130859e-02	7.730159442871809006e-03	6.413510069251060486e-03	7.695616781711578369e-02	2.646535038948059082e-01	3.197261989116668701e-01	1.991934925317764282e-01	1.253788769245147705e-01	1.795285940170288086e-01	1.741830855607986450e-01	8.196111768484115601e-02	5.922633036971092224e-02	7.018434256315231323e-02	1.447041183710098267e-01	1.840298920869827271e-01	1.555757522583007812e-01	6.669753789901733398e-02
4.643990844488143921e-02	1.852765306830406189e-02	7.799630984663963318e-03	8.940637111663818359e-03	8.827810175716876984e-03	7.969957776367664337e-03	2.892021834850311279e-01	9.068816900253295898e-01	1.000000000000000000e+00	5.110403299331665039e-01	7.324847392737865448e-03	4.282128997147083282e-03	4.539957735687494278e-03	5.187259521335363388e-03	5.454569123685359955e-03	1.570693403482437134e-02	4.401941597461700439e-02	5.447992309927940369e-02	3.816893324255943298e-02	1.582468114793300629e-02	1.456310972571372986e-02	2.074898406863212585e-02	3.966150060296058655e-02	5.167644843459129333e-02	3.886031359434127808e-02	1.460517104715108871e-02	8.331321924924850464e-02	2.208965569734573364e-01	2.312349230051040649e-01	1.097925603389739990e-01	1.034212112426757812e-02	1.491595618426799774e-02	1.448283530771732330e-02	1.573424227535724640e-02	3.841828554868698120e-02	8.890436589717864990e-02	9.853058308362960815e-02	6.274016946554183960e-02	1.947426050901412964e-02	4.365634173154830933e-02	6.696464121341705322e-02	5.879155173897743225e-02	2.776612527668476105e-02	1.831635646522045135e-02	1.773133687674999237e-02	1.933258585631847382e-02	3.943391144275665283e-02	5.567681044340133667e-02	4.460777342319488525e-02
9.287981688976287842e-02	3.811711668968200684e-01	3.520302176475524902e-01	2.564594149589538574e-01	1.941914707422256470e-01	1.216754093766212463e-01	3.863582313060760498e-01	7.326950430870056152e-01	7.200787663459777832e-01	3.124648630619049072e-01	8.725719898939132690e-02	6.802020967006683350e-02	8.329156786203384399e-02	1.270635277032852173e-01	1.666762679815292358e-01	1.581017524003982544e-01	1.568827629089355469e-01	1.590412855148315430e-01	1.289193779230117798e-01	9.665044397115707397e-02	1.402446776628494263e-01	1.760220676660537720e-01	1.821500062942504883e-01	1.535326540470123291e-01	1.361362636089324951e-01	9.293799102306365967e-02	1.509440243244171143e-01	3.560287356376647949e-01	7.788378596305847168e-01	1.000000000000000000e+00	8.159403800964355469e-01	3.752439320087432861e-01	1.770795434713363647e-01	1.381306052207946777e-01	1.206856444478034973e-01	1.309026032686233521e-01	2.167517989873886108e-01	2.661518752574920654e-01	2.191846817731857300e-01	1.609242707490921021e-01	1.281913071870803833e-01	1.503101736307144165e-01	1.581460386514663696e-01	1.536065340042114258e-01	1.491817533969879150e-01	2.190602272748947144e-01	2.550126314163208008e-01	2.581310272216796875e-01	3.155792355537414551e-01
1.393197327852249146e-01	7.105988264083862305e-02	7.526239007711410522e-02	7.668598741292953491e-02	1.460074931383132935e-01	2.614862024784088135e-01	2.679291367530822754e-01	1.663116365671157837e-01	6.111830845475196838e-02	2.943591400980949402e-02	1.743953116238117218e-02	1.155966706573963165e-02	4.170820489525794983e-02	9.371544420719146729e-02	9.582419693470001221e-02	5.376448854804039001e-02	3.482344001531600952e-02	6.169514358043670654e-02	6.397939473390579224e-02	4.134058952331542969e-02	7.783085852861404419e-02	5.436630845069885254e-01	7.009755969047546387e-01	4.565210342407226562e-01	2.298122271895408630e-02	4.787820205092430115e-02	5.297982692718505859e-02	3.892015293240547180e-02	2.388387173414230347e-02	2.509992010891437531e-02	3.767384588718414307e-02	1.584489345550537109e-01	5.466064810752868652e-01	1.000000000000000000e+00	8.891236782073974609e-01	3.872965872287750244e-01	1.317452080547809601e-02	1.323229074478149414e-02	1.374884974211454391e-02	1.699997484683990479e-02	1.597456187009811401e-01	4.389914870262145996e-01	4.900691211223602295e-01	2.604458928108215332e-01	2.640737965703010559e-02	4.847588948905467987e-03	7.636718451976776123e-03	1.351716741919517517e-02	3.854366764426231384e-02
1.857596337795257568e-01	5.825854837894439697e-02	1.192930787801742554e-01	1.401341706514358521e-01	1.103419959545135498e-01	7.910763472318649292e-02	6.875830143690109253e-02	7.019729912281036377e-02	6.843129545450210571e-02	4.962906241416931152e-02	1.897199079394340515e-02	6.037985440343618393e-03	7.493916153907775879e-02	2.007810920476913452e-01	2.204942107200622559e-01	1.169556528329849243e-01	3.360338509082794189e-02	3.213296830654144287e-02	2.199532836675643921e-02	2.175240032374858856e-02	1.886061131954193115e-01	6.562851667404174805e-01	7.476626634597778320e-01	4.247595667839050293e-01	1.767489314079284668e-02	3.814397752285003662e-02	5.459489673376083374e-02	6.205762922763824463e-02	4.568163678050041199e-02	1.007736176252365112e-01	2.668310999870300293e-01	3.863827884197235107e-01	4.030787348747253418e-01	2.651045024394989014e-01	1.325227916240692139e-01	1.556464750319719315e-02	6.662737112492322922e-03	8.226414211094379425e-03	9.187188930809497833e-03	2.082576416432857513e-02	2.929136157035827637e-01	9.102092981338500977e-01	1.000000000000000000e+00	5.199693441390991211e-01	4.848342854529619217e-03	3.262408077716827393e-03	3.512994851917028427e-03	7.692998740822076797e-03	1.584093831479549408e-02
2.321995496749877930e-01	8.299367129802703857e-02	7.707319408655166626e-02	8.104615658521652222e-02	6.834593415260314941e-02	7.047317177057266235e-02	6.232059374451637268e-02	6.756749749183654785e-02	7.911605387926101685e-02	1.253232359886169434e-01	2.084974795579910278e-01	1.977579295635223389e-01	2.114284932613372803e-01	2.211666554212570190e-01	2.008526772260665894e-01	7.042059302330017090e-02	1.688656210899353027e-02	1.806845329701900482e-02	3.223536163568496704e-02	9.596908092498779297e-02	3.060863316059112549e-01	7.865752577781677246e-01	8.558180928230285645e-01	5.023530721664428711e-01	5.599706992506980896e-02	5.691066384315490723e-02	5.956366285681724548e-02	6.519396603107452393e-02	5.956869572401046753e-02	6.233463436365127563e-02	7.188718020915985107e-02	1.486265957355499268e-01	2.281935960054397583e-01	1.928663253784179688e-01	8.298736065626144409e-02	1.200392190366983414e-02	8.831985294818878174e-03	1.663384884595870972e-01	6.785185933113098145e-01	8.161592483520507812e-01	9.173289537429809570e-01	1.000000000000000000e+00	9.519290924072265625e-01	3.679815828800201416e-01	6.631481926888227463e-03	4.113273229449987411e-03	4.976672120392322540e-03	3.347701579332351685e-02	5.903112515807151794e-02
2.786394655704498291e-01	8.165002614259719849e-02	9.935647994279861450e-02	8.820579946041107178e-02	5.462330952286720276e-02	3.572763502597808838e-02	2.941047959029674530e-02	3.551525995135307312e-02	5.983466655015945435e-02	6.859753280878067017e-02	5.418703332543373108e-02	5.429229512810707092e-02	1.470758169889450073e-01	2.370154857635498047e-01	1.938598006963729858e-01	7.707342505455017090e-02	1.587703451514244080e-02	1.543509960174560547e-02	1.208111643791198730e-02	4.081100970506668091e-02	7.936158776283264160e-02	2.151077091693878174e-01	2.458433806896209717e-01	1.706265062093734741e-01	4.054681211709976196e-02	5.443114787340164185e-02	6.468753516674041748e-02	6.700131297111511230e-02	6.365386396646499634e-02	5.957206711173057556e-02	5.006615817546844482e-02	1.100558713078498840e-01	1.679778844118118286e-01	1.489335298538208008e-01	6.314946711063385010e-02	1.608754321932792664e-02	1.379320956766605377e-02	1.731803081929683685e-02	1.270428951829671860e-02	1.414186954498291016e-01	5.721259713172912598e-01	1.000000000000000000e+00	8.484402298927307129e-01	3.384464979171752930e-01	9.349369443953037262e-03	6.209291052073240280e-03	6.452681031078100204e-03	1.468242052942514420e-02	3.660992905497550964e-02
3.250793516635894775e-01	3.781925886869430542e-02	5.518457293510437012e-02	6.957662850618362427e-02	6.796741485595703125e-02	7.100790739059448242e-02	5.821160972118377686e-02	7.214755564928054810e-02	7.473118603229522705e-02	6.389186531305313110e-02	2.613670378923416138e-02	2.275023423135280609e-02	1.175010353326797485e-01	2.207104414701461792e-01	1.985478252172470093e-01	8.000594377517700195e-02	2.249923720955848694e-02	2.339471131563186646e-02	1.360596343874931335e-02	5.379220843315124512e-02	3.124952316284179688e-01	7.649151086807250977e-01	7.729269266128540039e-01	3.830811679363250732e-01	1.612542197108268738e-02	4.247616603970527649e-02	6.191321089863777161e-02	6.636457890272140503e-02	4.693522304296493530e-02	3.498395904898643494e-02	4.183925688266754150e-02	1.361040472984313965e-01	2.251647561788558960e-01	1.989331394433975220e-01	8.145838230848312378e-02	1.470464188605546951e-02	1.176225952804088593e-02	1.386636123061180115e-02	9.256359189748764038e-03	4.269251227378845215e-02	4.723446071147918701e-01	1.000000000000000000e+00	9.445993304252624512e-01	3.760096132755279541e-01	4.661902319639921188e-03	3.491373499855399132e-03	5.719725973904132843e-03	1.038137357681989670e-02	1.827782578766345978e-02
3.715192675590515137e-01	4.709710553288459778e-02	5.112356692552566528e-02	4.490660876035690308e-02	4.227595776319503784e-02	5.887855589389801025e-02	5.961214378476142883e-02	5.595167353749275208e-02	4.836483299732208252e-02	4.148742556571960449e-02	3.045103140175342560e-02	1.264326572418212891e-01	2.069695591926574707e-01	2.082021832466125488e-01	1.049866825342178345e-01	5.476998910307884216e-02	1.938006468117237091e-02	1.164962258189916611e-02	9.900346398353576660e-03	2.789836749434471130e-02	2.681261301040649414e-01	8.297652006149291992e-01	9.098551869392395020e-01	4.923636317253112793e-01	4.111161082983016968e-02	5.517397820949554443e-02	5.419723689556121826e-02	4.096022993326187134e-02	3.042322397232055664e-02	1.965431496500968933e-02	3.530791029334068298e-02	1.177685633301734924e-01	1.754308491945266724e-01	1.400849074125289917e-01	4.794717952609062195e-02	1.055352762341499329e-02	9.708602912724018097e-03	1.062912028282880783e-02	9.962661191821098328e-03	4.506564140319824219e-01	8.647372126579284668e-01	1.000000000000000000e+00	5.616295337677001953e-01	2.401038706302642822e-01	1.306324079632759094e-02	4.640498198568820953e-03	7.064548321068286896e-03	8.504652418196201324e-03	2.462127245962619781e-02
4.179591834545135498e-01	1.049311831593513489e-01	1.049126610159873962e-01	6.384392082691192627e-02	3.827359527349472046e-02	3.529077395796775818e-02	3.558321669697761536e-02	7.709772139787673950e-02	1.352154612541198730e-01	1.254570037126541138e-01	6.616834551095962524e-02	5.580583214759826660e-02	1.799986362457275391e-01	2.310462892055511475e-01	2.221534252166748047e-01	1.359173953533172607e-01	8.908289670944213867e-02	2.361973933875560760e-02	1.370272692292928696e-02	3.317601978778839111e-02	2.251911759376525879e-01	3.549351692199707031e-01	7.236660718917846680e-01	7.591932415962219238e-01	5.613356232643127441e-01	1.225496083498001099e-01	6.780796498060226440e-02	7.436367124319076538e-02	7.384422421455383301e-02	6.833004206418991089e-02	5.149102956056594849e-02	7.096838951110839844e-02	8.769742399454116821e-02	7.630329579114913940e-02	4.392716661095619202e-02	2.436241507530212402e-02	2.172233723104000092e-02	1.675534993410110474e-02	1.381089445203542709e-02	1.200938075780868530e-01	7.011805772781372070e-01	1.000000000000000000e+00	9.607821702957153320e-01	5.470269918441772461e-01	3.532602190971374512e-01	8.035477250814437866e-02	8.566837757825851440e-03	1.574356295168399811e-02	5.782467871904373169e-02
