0.000000000000000000e+00	1.000000000000000000e+00	6.765483617782592773e-01	7.701499015092849731e-02	1.427591405808925629e-02	1.870574429631233215e-02	1.523485332727432251e-01	6.350154876708984375e-01	6.711572408676147461e-02	1.378038376569747925e-01	1.446924731135368347e-02	2.711407244205474854e-01	1.777589619159698486e-01	2.931413426995277405e-02	1.930713839828968048e-02	6.345441937446594238e-02	1.068017035722732544e-01	2.193268686532974243e-01	7.813856750726699829e-02	3.641070798039436340e-02	1.779280975461006165e-02	5.709030851721763611e-02	1.623356640338897705e-01	2.055198699235916138e-01	5.366707965731620789e-02
4.643990844488143921e-02	1.000000000000000000e+00	1.361964643001556396e-01	4.938255529850721359e-03	1.450934680178761482e-03	1.986295357346534729e-02	4.670938104391098022e-02	2.369790896773338318e-02	1.626031589694321156e-03	4.735891148447990417e-02	9.815604425966739655e-03	2.362454533576965332e-01	2.483174018561840057e-02	2.834798069670796394e-03	5.662989802658557892e-03	2.081528306007385254e-02	1.035224366933107376e-02	5.956317111849784851e-02	3.303200006484985352e-02	1.387723255902528763e-02	7.561551872640848160e-03	4.174089431762695312e-02	2.974730450659990311e-03	2.087581902742385864e-03	1.966505683958530426e-02
9.287981688976287842e-02	1.000000000000000000e+00	2.945062331855297089e-02	4.108831344638019800e-04	3.457122365944087505e-04	2.258173748850822449e-02	3.354908153414726257e-02	4.855340346693992615e-03	1.246080501005053520e-03	2.350770868360996246e-02	2.393860369920730591e-02	2.329920530319213867e-01	3.645684337243437767e-03	1.422992907464504242e-03	1.346283708699047565e-03	8.313676342368125916e-03	4.362838342785835266e-03	5.186277627944946289e-02	2.205965109169483185e-02	5.740195512771606445e-03	6.299146451056003571e-03	4.266704618930816650e-02	6.576783489435911179e-04	2.981080324389040470e-04	5.453169718384742737e-02
1.393197327852249146e-01	1.000000000000000000e+00	5.330323427915573120e-02	1.530559093225747347e-04	2.043043496087193489e-04	2.027604170143604279e-02	3.484797477722167969e-02	4.728368017822504044e-03	8.442633552476763725e-04	2.699507400393486023e-02	5.605626851320266724e-03	2.338919937610626221e-01	2.775488188490271568e-03	1.572237233631312847e-03	1.398445223458111286e-03	4.762815777212381363e-03	3.853754140436649323e-03	4.957950860261917114e-02	2.614070475101470947e-02	6.536602508276700974e-03	3.709690412506461143e-03	4.688847064971923828e-02	4.435970040503889322e-04	1.585633144713938236e-04	1.286474871449172497e-04
1.857596337795257568e-01	1.000000000000000000e+00	7.678034901618957520e-02	1.750647788867354393e-04	1.438989711459726095e-04	1.980849355459213257e-02	3.493545204401016235e-02	5.015356466174125671e-03	2.868898154702037573e-04	3.746927902102470398e-02	1.622661948204040527e-03	2.340718209743499756e-01	3.961358219385147095e-03	1.821097219362854958e-03	1.885035773739218712e-03	4.588404670357704163e-03	3.323968732729554176e-03	4.922096431255340576e-02	2.708700299263000488e-02	8.836675435304641724e-03	3.042901866137981415e-03	4.747737571597099304e-02	2.486175508238375187e-04	1.211711205542087555e-04	1.068022029357962310e-04
2.321995496749877930e-01	1.000000000000000000e+00	7.502417266368865967e-02	7.668420585105195642e-05	1.854363217717036605e-04	2.000330388545989990e-02	3.490278869867324829e-02	4.823486786335706711e-03	7.844723295420408249e-04	3.940467163920402527e-02	1.591246342286467552e-03	2.338684499263763428e-01	3.322142176330089569e-03	1.750867813825607300e-03	1.809853129088878632e-03	1.304715592414140701e-02	5.416036583483219147e-03	4.888901114463806152e-02	2.699148654937744141e-02	9.515416808426380157e-03	3.305019810795783997e-03	4.690039530396461487e-02	1.884571538539603353e-04	6.887208292027935386e-05	1.167373120551928878e-04
2.786394655704498291e-01	1.000000000000000000e+00	4.740773141384124756e-02	1.536581548862159252e-04	2.134543028660118580e-04	2.078427001833915710e-02	3.396293148398399353e-02	4.672849085181951523e-03	1.069180900231003761e-03	4.046323150396347046e-02	7.985196076333522797e-03	2.331565320491790771e-01	3.555838018655776978e-03	1.651758328080177307e-03	1.658803317695856094e-03	2.370327897369861603e-02	6.791536230593919754e-03	4.948880523443222046e-02	2.567272074520587921e-02	9.884453378617763519e-03	4.344349261373281479e-03	4.440018534660339355e-02	2.018424565903842449e-04	8.651177631691098213e-05	6.922750617377460003e-05
3.250793516635894775e-01	1.000000000000000000e+00	6.397094577550888062e-02	1.847783278208225965e-04	2.112991642206907272e-04	1.980015635490417480e-02	3.386657685041427612e-02	4.732101224362850189e-03	1.883303280919790268e-03	2.999423630535602570e-02	4.499868489801883698e-03	2.328956425189971924e-01	3.714500926434993744e-03	1.209263573400676250e-03	1.239919685758650303e-03	4.920303076505661011e-02	1.279573608189821243e-02	4.854012280702590942e-02	2.597200125455856323e-02	7.709610275924205780e-03	4.427780862897634506e-03	3.979175537824630737e-02	2.326393878320232034e-04	5.457970473798923194e-05	4.306224946049042046e-05
3.715192675590515137e-01	1.000000000000000000e+00	6.544831395149230957e-02	5.113278893986716866e-05	1.203096035169437528e-04	1.964399777352809906e-02	3.332028165459632874e-02	4.691932350397109985e-03	2.738250419497489929e-03	2.942489646375179291e-02	3.279991913586854935e-03	2.323893606662750244e-01	3.097579348832368851e-03	9.849851485341787338e-04	1.238616649061441422e-03	6.916531175374984741e-02	1.763509400188922882e-02	4.815682023763656616e-02	2.602467685937881470e-02	7.848707027733325958e-03	4.901959095150232315e-03	3.554097190499305725e-02	4.906624672003090382e-04	4.749721119878813624e-05	4.849128890782594681e-05
4.179591834545135498e-01	1.000000000000000000e+00	5.626715719699859619e-02	9.985080396290868521e-05	2.279510808875784278e-04	1.965706981718540192e-02	3.259213268756866455e-02	6.031763274222612381e-03	3.313256660476326942e-03	2.224317938089370728e-02	5.733758676797151566e-03	2.318606376647949219e-01	3.869805252179503441e-03	6.999440374784171581e-04	8.736347663216292858e-04	8.841778337955474854e-02	2.023642882704734802e-02	4.830404371023178101e-02	2.535898238420486450e-02	6.544324103742837906e-03	5.757665261626243591e-03	3.311257809400558472e-02	6.307759322226047516e-04	1.046402612701058388e-04	5.771508585894480348e-05
