0.000000000000000000e+00	6.078964471817016602e-01	1.000000000000000000e+00	8.671106100082397461e-01	3.608579635620117188e-01	8.337970823049545288e-02	9.528975188732147217e-02	1.152409762144088745e-01	8.930280804634094238e-02	6.214708834886550903e-02	4.261896386742591858e-02	6.258223056793212891e-01	8.625064492225646973e-01	6.107949018478393555e-01	3.343382105231285095e-02	3.480252623558044434e-02	6.393697112798690796e-02	7.523939013481140137e-02	5.182207748293876648e-02	2.656364627182483673e-02	7.937351614236831665e-02	2.118276804685592651e-01	2.937655448913574219e-01	2.298731952905654907e-01	9.564210474491119385e-02	4.430736973881721497e-02	4.329461976885795593e-02	4.797513037919998169e-02	3.981796279549598694e-02	7.529960572719573975e-02	1.156463250517845154e-01	2.599860727787017822e-01	2.879248559474945068e-01	2.210185229778289795e-01	1.100339740514755249e-01	9.276939928531646729e-02	6.528078019618988037e-02	3.163748979568481445e-02	3.045098669826984406e-02	2.669676765799522400e-02	4.136007279157638550e-02	5.260889232158660889e-02	5.348527058959007263e-02	5.090994760394096375e-02	5.730636417865753174e-02	5.361611768603324890e-02	3.136020526289939880e-02	4.941412806510925293e-02	1.809477657079696655e-01
4.643990844488143921e-02	1.000000000000000000e+00	8.410913944244384766e-01	2.236399799585342407e-01	1.006463449448347092e-02	1.140752155333757401e-02	6.911278702318668365e-03	2.746601356193423271e-03	7.266044616699218750e-03	3.447499126195907593e-02	5.962254479527473450e-02	6.651897728443145752e-02	6.015958636999130249e-02	4.573038592934608459e-02	2.278842777013778687e-02	2.855561440810561180e-03	3.847273811697959900e-02	5.429411306977272034e-02	3.924708440899848938e-02	1.417986769229173660e-02	1.471742987632751465e-01	2.391219735145568848e-01	1.924334168434143066e-01	4.565164819359779358e-02	2.985758241266012192e-03	4.709181841462850571e-03	8.582264184951782227e-03	8.969137445092201233e-03	1.514074392616748810e-02	2.828026562929153442e-02	2.993388101458549500e-02	1.943877153098583221e-02	2.664697356522083282e-02	6.911510974168777466e-02	7.218845188617706299e-02	3.909936919808387756e-02	1.205931883305311203e-02	1.816360093653202057e-02	1.465845387428998947e-02	6.992161739617586136e-03	3.099961951375007629e-02	4.465245455503463745e-02	3.400745615363121033e-02	6.802934221923351288e-03	3.442388027906417847e-03	3.484397195279598236e-03	3.504598047584295273e-03	3.311973065137863159e-02	5.748802423477172852e-01
9.287981688976287842e-02	1.000000000000000000e+00	7.059861421585083008e-01	2.833199687302112579e-02	6.088017835281789303e-04	3.301940159872174263e-04	7.953904569149017334e-04	1.036329427734017372e-03	1.393396407365798950e-03	2.212001010775566101e-02	3.929905593395233154e-02	3.418115526437759399e-02	1.247862912714481354e-02	5.602066405117511749e-03	4.423880949616432190e-03	1.558721996843814850e-03	1.745690405368804932e-02	2.472604811191558838e-02	1.785228587687015533e-02	1.911835186183452606e-02	1.757088601589202881e-01	2.334979027509689331e-01	1.556069701910018921e-01	4.870189353823661804e-03	1.327735255472362041e-03	1.447305781766772270e-03	1.981129869818687439e-03	1.431860029697418213e-03	5.680426023900508881e-03	1.059115119278430939e-02	1.006781309843063354e-02	3.984772134572267532e-03	2.104459702968597412e-02	5.171738937497138977e-02	5.255643278360366821e-02	2.322378009557723999e-02	4.383484367281198502e-03	6.191364489495754242e-03	4.692054819315671921e-03	5.816656164824962616e-03	3.369995206594467163e-02	4.271209239959716797e-02	2.720743417739868164e-02	1.055459142662584782e-03	6.220459472388029099e-04	5.481496336869895458e-04	4.223705618642270565e-04	3.010705113410949707e-02	7.086249589920043945e-01
1.393197327852249146e-01	1.000000000000000000e+00	7.324309349060058594e-01	3.838693350553512573e-02	7.065774407237768173e-04	4.157971707172691822e-04	5.917521775700151920e-04	6.299351225607097149e-04	9.084760094992816448e-04	2.085564844310283661e-02	3.870042040944099426e-02	3.515868633985519409e-02	1.403926685452461243e-02	4.797440487891435623e-03	2.848168369382619858e-03	5.433447659015655518e-04	1.815882325172424316e-02	2.587438561022281647e-02	1.861555501818656921e-02	9.340504184365272522e-03	1.698880791664123535e-01	2.337343841791152954e-01	1.608428955078125000e-01	2.446552738547325134e-03	6.414548261091113091e-04	1.686905976384878159e-03	2.146454527974128723e-03	1.576961483806371689e-03	2.131849527359008789e-03	5.552358925342559814e-03	6.466254126280546188e-03	4.124637227505445480e-03	1.867800578474998474e-02	4.999912902712821960e-02	5.260922014713287354e-02	2.514663338661193848e-02	4.882150329649448395e-03	6.414920557290315628e-03	4.442192614078521729e-03	4.345541819930076599e-03	3.576180338859558105e-02	4.650240018963813782e-02	3.028368204832077026e-02	4.882026405539363623e-04	3.111227124463766813e-04	1.993662008317187428e-04	1.321691088378429413e-04	2.622365020215511322e-03	6.823775768280029297e-01
1.857596337795257568e-01	1.000000000000000000e+00	7.618883848190307617e-01	7.750207930803298950e-02	8.989885100163519382e-04	1.014804802252911031e-04	1.649078330956399441e-04	2.675768337212502956e-04	9.603936923667788506e-04	1.979536563158035278e-02	3.806225582957267761e-02	3.490059077739715576e-02	1.472082547843456268e-02	4.739644471555948257e-03	3.002447308972477913e-03	2.744123048614710569e-04	2.396327257156372070e-02	3.444849699735641479e-02	2.490717731416225433e-02	8.220656309276819229e-04	1.633778810501098633e-01	2.341206073760986328e-01	1.679448783397674561e-01	3.439216874539852142e-03	6.941462052054703236e-04	1.896313508041203022e-03	2.464744262397289276e-03	1.612396794371306896e-03	1.305565587244927883e-03	4.144981969147920609e-03	5.108106881380081177e-03	3.259066026657819748e-03	1.627220399677753448e-02	4.913967102766036987e-02	5.360139906406402588e-02	2.720440551638603210e-02	6.139112170785665512e-03	8.154214359819889069e-03	5.685783457010984421e-03	3.015113761648535728e-03	3.526319935917854309e-02	4.703626036643981934e-02	3.145651519298553467e-02	2.686125808395445347e-04	1.778352307155728340e-04	1.666506868787109852e-04	1.343454350717365742e-04	8.662784239277243614e-05	6.531758308410644531e-01
2.321995496749877930e-01	1.000000000000000000e+00	7.564215660095214844e-01	6.984253227710723877e-02	1.002644421532750130e-03	7.774521509418264031e-05	9.838496771408244967e-05	2.594074467197060585e-04	1.127282739616930485e-03	2.026087790727615356e-02	3.809119015932083130e-02	3.477000445127487183e-02	1.453168131411075592e-02	5.028144922107458115e-03	3.243135288357734680e-03	7.440939662046730518e-04	2.808585390448570251e-02	4.018365964293479919e-02	2.893106266856193542e-02	2.859405940398573875e-03	1.645360291004180908e-01	2.338959574699401855e-01	1.664396226406097412e-01	3.444596659392118454e-03	6.053068209439516068e-04	1.783659565262496471e-03	2.453932072967290878e-03	1.716854632832109928e-03	4.553182981908321381e-03	1.002573594450950623e-02	1.020334381610155106e-02	4.714284557849168777e-03	1.670300401747226715e-02	4.920333623886108398e-02	5.324504524469375610e-02	2.681935764849185944e-02	7.171646691858768463e-03	9.644967503845691681e-03	6.862935144454240799e-03	3.482981352135539055e-03	3.574268519878387451e-02	4.731034487485885620e-02	3.144725039601325989e-02	1.976382918655872345e-04	1.178158636321313679e-04	7.179796375567093492e-05	3.959506284445524216e-05	8.730632544029504061e-05	6.587346792221069336e-01
2.786394655704498291e-01	1.000000000000000000e+00	7.420593500137329102e-01	4.946877062320709229e-02	7.102789240889251232e-04	1.795321586541831493e-04	1.685955503489822149e-04	2.692287671379745007e-04	1.104791183024644852e-03	2.080624923110008240e-02	3.807695955038070679e-02	3.382943198084831238e-02	1.313427742570638657e-02	4.967029672116041183e-03	3.763707121834158897e-03	9.982498595491051674e-04	2.943621762096881866e-02	4.196505621075630188e-02	3.009939566254615784e-02	7.538819219917058945e-03	1.673616170883178711e-01	2.332171797752380371e-01	1.626358032226562500e-01	3.688273718580603600e-03	5.255879368633031845e-04	1.743868808262050152e-03	2.451753243803977966e-03	1.759332604706287384e-03	1.148472633212804794e-02	2.217745222151279449e-02	2.046757750213146210e-02	6.934356875717639923e-03	1.743001490831375122e-02	4.946663603186607361e-02	5.279497057199478149e-02	2.585751563310623169e-02	7.439776789397001266e-03	1.023682858794927597e-02	7.542099803686141968e-03	4.330361261963844299e-03	3.472711518406867981e-02	4.520847648382186890e-02	2.968736365437507629e-02	1.968219148693606257e-04	1.073952371370978653e-04	9.169942495645955205e-05	8.288615208584815264e-05	8.137412078212946653e-05	6.727801561355590820e-01
3.250793516635894775e-01	1.000000000000000000e+00	7.535994648933410645e-01	6.578226387500762939e-02	3.262962563894689083e-04	1.253345253644511104e-04	1.789728266885504127e-04	2.583616005722433329e-04	8.441155077889561653e-04	1.988336071372032166e-02	3.771116212010383606e-02	3.398030251264572144e-02	1.305768638849258423e-02	4.940979182720184326e-03	4.464415833353996277e-03	1.840580604039132595e-03	2.244023047387599945e-02	3.257165104150772095e-02	2.377004176378250122e-02	4.402910359203815460e-03	1.643408238887786865e-01	2.329086065292358398e-01	1.651739776134490967e-01	4.035118967294692993e-03	4.599926760420203209e-04	1.353824161924421787e-03	1.859979820437729359e-03	1.347039826214313507e-03	2.494245208799839020e-02	4.656060039997100830e-02	4.144595935940742493e-02	1.221817545592784882e-02	1.642933115363121033e-02	4.856193810701370239e-02	5.256326496601104736e-02	2.614960819482803345e-02	5.622429773211479187e-03	8.300921879708766937e-03	6.953290663659572601e-03	4.365299828350543976e-03	3.165110945701599121e-02	4.118364304304122925e-02	2.741905674338340759e-02	2.390062145423144102e-04	1.294621033594012260e-04	8.303060894832015038e-05	5.240967584541067481e-05	5.693759158020839095e-05	6.609199047088623047e-01
3.715192675590515137e-01	1.000000000000000000e+00	7.598713636398315430e-01	7.464165240526199341e-02	1.720782020129263401e-04	7.581632962683215737e-05	9.413738735020160675e-05	1.850105181802064180e-04	7.630224572494626045e-04	1.940106414258480072e-02	3.724619746208190918e-02	3.364501893520355225e-02	1.239289622753858566e-02	4.801367409527301788e-03	5.005988758057355881e-03	2.643078332766890526e-03	2.107006497681140900e-02	3.036487661302089691e-02	2.194695360958576202e-02	1.418499741703271866e-03	1.625711321830749512e-01	2.325151264667510986e-01	1.662966609001159668e-01	3.308977000415325165e-03	2.067253517452627420e-04	1.073471270501613617e-03	1.617652014829218388e-03	1.229200628586113453e-03	3.687229752540588379e-02	6.897511333227157593e-02	6.114155799150466919e-02	1.758040301501750946e-02	1.567875593900680542e-02	4.794592410326004028e-02	5.234861746430397034e-02	2.645433507859706879e-02	5.272699054330587387e-03	8.054150268435478210e-03	7.275496143847703934e-03	4.665656480938196182e-03	2.807661518454551697e-02	3.627699241042137146e-02	2.443657070398330688e-02	4.526647971943020821e-04	1.243611477548256516e-04	6.380327249644324183e-05	4.728259591502137482e-05	3.962813934776932001e-05	6.544752120971679688e-01
4.179591834545135498e-01	1.000000000000000000e+00	7.350502014160156250e-01	4.861021414399147034e-02	1.894807064672932029e-04	1.215825468534603715e-04	7.484633533749729395e-05	1.343344047199934721e-04	6.444242317229509354e-04	2.027360722422599792e-02	3.698220103979110718e-02	3.243119269609451294e-02	1.109488122165203094e-02	5.754373967647552490e-03	6.072881165891885757e-03	3.188586561009287834e-03	1.736633479595184326e-02	2.479559183120727539e-02	1.779702305793762207e-02	9.743098169565200806e-03	1.676972508430480957e-01	2.316192537546157837e-01	1.600126773118972778e-01	4.028884228318929672e-03	3.128994430880993605e-04	8.155226241797208786e-04	1.196807017549872398e-03	9.386651217937469482e-04	4.794563725590705872e-02	8.741390705108642578e-02	7.603207230567932129e-02	2.019954100251197815e-02	1.737418770790100098e-02	4.858122020959854126e-02	5.149225890636444092e-02	2.459314838051795959e-02	4.390146583318710327e-03	7.117677945643663406e-03	7.110946346074342728e-03	6.209610961377620697e-03	2.697308361530303955e-02	3.342275321483612061e-02	2.202415838837623596e-02	7.543860701844096184e-04	4.037735052406787872e-04	9.618437616154551506e-05	5.556400719797238708e-05	9.074393659830093384e-03	6.792492866516113281e-01
